question_id,model,prompt_used,ai_answer_raw
Q04,Gemini,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum memasukkan embrio ke dalam rahim isteri selepas berlaku kematian suami atau penceraian?,"Berdasarkan keputusan Muzakarah Jawatankuasa Fatwa Majlis Kebangsaan Bagi Hal Ehwal Ugama Islam Malaysia, berikut adalah penjelasan mengenai hukum memasukkan embrio (janin yang telah disenyawakan di makmal) ke dalam rahim selepas tamatnya ikatan perkahwinan:

Keputusan Hukum: Haram / Tidak Diharuskan

Memasukkan embrio ke dalam rahim isteri selepas berlakunya kematian suami atau penceraian adalah dilarang dalam Islam. 

Sebab dan Larangan Utama  Terdapat beberapa sandaran hukum yang menjadi asas kepada larangan ini:  

Terputusnya Ikatan Perkahwinan: Hubungan suami isteri dari segi syarak dianggap telah tamat sejurus selepas kematian salah seorang pasangan atau selepas berlakunya perceraian (setelah tamat tempoh iddah bagi cerai). 

Syarat Sah ART: 
Salah satu syarat utama keharusan rawatan bayi tabung uji (IVF) adalah proses pemindahan embrio mestilah dilakukan ketika pasangan masih dalam ikatan perkahwinan yang sah. 

Isu Nasab:Anak yang dilahirkan hasil daripada embrio yang dimasukkan selepas kematian suami atau perceraian akan menimbulkan kekeliruan dari segi status nasab dan pembahagian harta pusaka.

Status Embrio Beku:Walaupun embrio tersebut dihasilkan semasa pasangan masih berkahwin, ia tidak boleh digunakan lagi sebaik sahaja salah seorang meninggal dunia atau mereka bercerai. 

Syarat Pelupusan  Apabila berlaku kematian suami atau penceraian, embrio yang masih disimpan di pusat kesuburan (frozen embryos) mestilah diuruskan seperti berikut:  
1. Tidak Boleh Diteruskan: Klinik atau pusat perubatan tidak dibenarkan meneruskan prosedur pemindahan ke dalam rahim. 2. Pelupusan: Embrio tersebut perlu dilupuskan mengikut tatacara perubatan dan garis panduan syarak yang ditetapkan oleh pihak berkuasa agama dan kesihatan. 

Peringatan: Tindakan meneruskan prosedur ini secara rahsia atau tanpa memaklumkan status perkahwinan kepada pihak klinik adalah satu pelanggaran hukum syarak dan etika perubatan di Malaysia.  Adakah anda ingin mengetahui lebih lanjut mengenai prosedur pelupusan embrio beku mengikut garis panduan Islam di Malaysia?"
Q04,Sheikh GPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum memasukkan embrio ke dalam rahim isteri selepas berlaku kematian suami atau penceraian?,"Keputusan: HARAM

Memasukkan embrio ke dalam rahim isteri selepas berlaku kematian suami atau selepas penceraian adalah haram dan tidak dibenarkan menurut hukum Islam. 

Sebab Pengharaman  
1. Perkahwinan telah tamat 
Kematian suami atau perceraian menamatkan hubungan perkahwinan.
Proses reproduksi dalam Islam mestilah berlaku ketika pasangan masih dalam ikatan perkahwinan yang sah.  

2. Tiada lagi hubungan suami isteri yang sah
Selepas tamat akad, tiada lagi keharusan untuk menggunakan benih suami. 
Embrio tidak boleh dipindahkan kerana tiada lagi ikatan yang menghalalkan proses tersebut.  

3. Penjagaan nasab (keturunan)
Islam sangat menitikberatkan kejelasan keturunan.
Mengandung selepas tamat perkahwinan boleh menimbulkan kekeliruan hukum berkaitan nasab, pewarisan dan wali.  

 Larangan Berkaitan
Tidak dibenarkan memindahkan embrio selepas kematian suami.
Tidak dibenarkan memindahkan embrio selepas perceraian (walaupun dalam tempoh iddah).
Tidak dibenarkan menggunakan benih suami selepas tamat perkahwinan.  

Kesimpulan 
Hukum: HARAM

Pemindahan embrio hanya dibenarkan dalam tempoh perkahwinan yang sah dan masih berkuat kuasa. Selepas kematian atau penceraian, sebarang prosedur tersebut tidak diharuskan. "
Q05,ChatGPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum bayi tabung uji yang menggunakan benih suami dan isteri yang sah?,"Keputusan: HARUS (Bersyarat)

Huraian Ringkas:
Bayi tabung uji (IVF) yang menggunakan benih suami dan isteri yang sah adalah harus menurut hukum Islam di Malaysia, dengan syarat-syarat tertentu dipatuhi. 

Syarat-syarat:
1. Sperma dan ovum mestilah daripada pasangan suami isteri yang sah sahaja.
2. Proses pengambilan benih, persenyawaan dan pemindahan embrio dilakukan ketika perkahwinan masih sah. 
3. Tidak melibatkan pihak ketiga seperti penderma sperma, penderma ovum atau ibu tumpang. 
4. Tidak berlaku pencampuran benih yang boleh menjejaskan nasab. 
5. Prosedur dijalankan dengan menjaga batas syarak setakat yang diperlukan dalam rawatan perubatan. 

Larangan Berkaitan:
Haram jika melibatkan benih daripada individu lain.
Tidak dibenarkan jika prosedur diteruskan selepas perceraian atau kematian suami.  Ringkasnya, bayi tabung uji menggunakan benih pasangan suami isteri yang sah adalah diharuskan dengan syarat yang ketat bagi menjaga keturunan (nasab) dan mematuhi hukum syarak."
Q05,Gemini,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum bayi tabung uji yang menggunakan benih suami dan isteri yang sah?,"Berdasarkan keputusan Muzakarah Jawatankuasa Fatwa Majlis Kebangsaan Bagi Hal Ehwal Ugama Islam Malaysia (Muzakarah Kali Ke-1, 1981 dan Kali Ke-5, 1982), berikut adalah penjelasan mengenai hukum bayi tabung uji (IVF): 

Keputusan Hukum: Harus / Diharuskan  
Prosedur bayi tabung uji (IVF) menggunakan benih (sperma dan ovum) daripada pasangan suami isteri yang sah adalah diharuskan mengikut hukum Islam di Malaysia. 

Syarat-Syarat Utama  Keharusan ini tertakluk kepada syarat-syarat ketat berikut: 
Pemilik Benih Sah:Sperma mestilah milik suami yang sah dan ovum mestilah milik isteri yang sah. 
Ikatan Perkahwinan yang Sah: Pengambilan benih, proses persenyawaan di makmal, dan pemindahan semula embrio ke dalam rahim mestilah dilakukan dalam tempoh pasangan masih dalam ikatan perkahwinan yang sah. 
Rahim Isteri Sendiri:Embrio yang telah disenyawakan wajib dimasukkan semula ke dalam rahim isteri yang memiliki ovum tersebut. 
Tujuan Rawatan: Dilakukan sebagai ikhtiar perubatan bagi pasangan yang mengalami masalah kesuburan untuk mendapatkan zuriat.
Penjagaan Aurat: Prosedur mestilah dilakukan dengan menjaga batas-batas aurat semaksimum mungkin mengikut keperluan perubatan (darurah/hajat). 

Larangan  Prosedur ini akan menjadi Haram sekiranya berlaku perkara berikut:
Pihak Ketiga: Menggunakan sperma atau ovum daripada penderma luar (bukan suami/isteri). 
Ibu Tumpang: Memasukkan embrio ke dalam rahim wanita lain (surrogacy). 
Selepas Kematian/Cerai: Memasukkan embrio ke dalam rahim selepas suami meninggal dunia atau selepas pasangan bercerai. 
Benih Pra-Nikah:Menggunakan benih yang diambil sebelum pasangan tersebut bernikah secara sah.  

Kesimpulan  Bayi yang dilahirkan melalui kaedah ini adalah dianggap sebagai anak sah taraf dan mempunyai hak yang sama dalam aspek nasab, kewarisan, dan perwalian, asalkan semua syarat di atas dipatuhi.  Adakah anda ingin saya jelaskan lebih lanjut mengenai status nasab anak yang dilahirkan melalui kaedah ini?"
Q05,Sheikh GPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum bayi tabung uji yang menggunakan benih suami dan isteri yang sah?,"Keputusan: HARUS (DIHARUSKAN – Bersyarat)

Bayi tabung uji (IVF) yang menggunakan benih suami dan isteri yang sah adalah harus / diharuskan, dengan syarat-syarat tertentu dipatuhi. 

Syarat-Syarat Keharusan
 1. Sperma mestilah daripada suami yang sah.
 2. Ovum mestilah daripada isteri yang sah.
 3. Proses persenyawaan dan pemindahan embrio dilakukan dalam tempoh perkahwinan yang sah dan masih berkuat kuasa.
 4. Tidak melibatkan pihak ketiga (tiada penderma sperma, ovum atau ibu tumpang). 
 5. Embrio tidak dipindahkan selepas berlaku perceraian atau kematian suami. 
 6. Prosedur dilaksanakan dengan menjaga batas aurat dan hukum syarak setakat keperluan perubatan.  

Larangan Berkaitan

Tidak dibenarkan menggunakan sperma atau ovum daripada individu lain.

Tidak dibenarkan menggunakan ibu tumpang. 

Tidak dibenarkan pemindahan embrio selepas tamat perkahwinan.  

 Kesimpulan 
Hukum: HARUS / DIHARUSKAN (Bersyarat)

Kaedah bayi tabung uji dibenarkan dalam Islam di Malaysia selagi mematuhi syarat syarak dan menjaga keturunan (nasab). Islam mengharuskan rawatan kesuburan sebagai ikhtiar mendapatkan zuriat melalui jalan yang halal. "
Q06,ChatGPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum bayi tabung uji yang menggunakan benih daripada pihak ketiga selain suami isteri?,"Keputusan: HARAM

Huraian Ringkas:
Bayi tabung uji (IVF) yang menggunakan benih daripada pihak ketiga selain suami isteri yang sah adalah haram menurut hukum Islam di Malaysia. 

Sebab:
1. Melibatkan pihak ketiga (penderma sperma atau ovum) dalam proses mendapatkan zuriat. 
2. Menyebabkan percampuran nasab (keturunan) dan kekeliruan status anak. 
3. Bertentangan dengan prinsip menjaga keturunan (hifz al-nasab).
 4. Disamakan dari sudut implikasi nasab dengan pencampuran benih yang tidak dibenarkan syarak. 

Larangan Berkaitan:

Tidak dibenarkan menggunakan sperma penderma. 

Tidak dibenarkan menggunakan ovum penderma. 

Tidak dibenarkan menggunakan embrio daripada pasangan lain.  

Ringkasnya, sebarang penggunaan benih daripada pihak ketiga dalam prosedur bayi tabung uji adalah diharamkan sama sekali kerana menjejaskan nasab dan melanggar prinsip syariah."
Q06,Gemini,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum bayi tabung uji yang menggunakan benih daripada pihak ketiga selain suami isteri?,"Berdasarkan keputusan Muzakarah Jawatankuasa Fatwa Majlis Kebangsaan Bagi Hal Ehwal Ugama Islam Malaysia, berikut adalah penjelasan mengenai hukum penggunaan benih daripada pihak ketiga dalam prosedur bayi tabung uji (ART): 

Keputusan Hukum: Haram / Tidak Diharuskan

Penggunaan benih (sperma atau ovum) daripada pihak ketiga (penderma) dalam prosedur bayi tabung uji adalah dilarang sama sekali dalam Islam.  

Sebab dan Larangan Utama  Terdapat beberapa faktor fundamental yang mendasari larangan ini: 

Pencemaran Nasab: Islam mewajibkan pemeliharaan keturunan yang suci. Penggunaan benih daripada penderma luar akan menyebabkan anak yang dilahirkan tidak mempunyai hubungan darah yang sah dengan salah seorang atau kedua-dua ibu bapa ""sosial"" mereka.

Persamaan dengan Zina (Ruhul Jina): Walaupun tidak melibatkan persetubuhan fizikal, memasukkan benih lelaki asing ke dalam rahim wanita yang bukan isterinya yang sah dianggap menyalahi konsep perkahwinan dan kesucian rahim dalam Islam.

Hak Kewarisan dan Perwalian: Anak yang dihasilkan melalui penderma pihak ketiga akan menghadapi masalah besar dari sudut hukum syarak berkaitan hak mewarisi harta pusaka dan juga dalam urusan wali nikah (bagi anak perempuan). 

Kekeliruan Mahram:Penggunaan penderma tanpa nama (anonymous) boleh menyebabkan risiko perkahwinan antara adik-beradik susuan atau sedarah pada masa hadapan tanpa disedari.

Kesan Hukum Terhadap Anak  Sekiranya prosedur ini dilakukan, kesan hukumnya adalah seperti berikut:  
1. Status Anak: Anak tersebut dianggap sebagai anak tidak sah taraf (jika menggunakan sperma penderma). 
2. Nasab: Anak tidak boleh dibinkan atau dibintikan kepada suami (ibu tersebut), sebaliknya perlu dibinkan atau dibintikan kepada ""Abdullah"" atau nama-nama lain mengikut garis panduan pendaftaran anak tidak sah taraf. 
3. Wali dan Waris: Anak tersebut tidak berhak mewarisi harta pusaka daripada bapa (suami ibunya) dan bapa tersebut tidak boleh menjadi wali nikahnya.

Kesimpulan  Prosedur bayi tabung uji hanya Diharuskan jika dan hanya jika ia menggunakan sperma suami dan ovum isteri yang sah sahaja, serta dimasukkan ke dalam rahim isteri tersebut dalam tempoh perkahwinan yang masih wujud.  Adakah anda ingin saya jelaskan lebih lanjut mengenai prosedur pelupusan benih penderma sekiranya tersimpan di pusat kesuburan?"
Q06,Sheikh GPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum bayi tabung uji yang menggunakan benih daripada pihak ketiga selain suami isteri?,"Keputusan: HARAM

Bayi tabung uji (IVF) yang menggunakan benih daripada pihak ketiga selain suami isteri adalah haram dan tidak dibenarkan menurut hukum Islam.

Bentuk yang Termasuk dalam Pengharaman
Menggunakan sperma penderma selain suami yang sah.
Menggunakan ovum penderma selain isteri yang sah. 
Menggunakan kedua-duanya daripada pihak ketiga.
Melibatkan ibu tumpang (rahim wanita lain).  

Sebab Pengharaman  
1. Percampuran nasab (keturunan)    
Islam mewajibkan penjagaan nasab ( al-nasab). Penggunaan benih pihak ketiga menyebabkan kekeliruan keturunan dan menyalahi prinsip syarak. 
2. Menyamai unsur zina dari sudut implikasi nasab
 Walaupun tiada persetubuhan berlaku, kemasukan benih lelaki asing ke dalam rahim wanita bukan isterinya menghasilkan implikasi keturunan yang sama seperti zina dari sudut hukum nasab.  
3. Melibatkan pihak luar dalam hubungan reproduktif suami isteri 
 Islam menetapkan bahawa zuriat mestilah terhasil secara eksklusif antara pasangan suami isteri yang sah. 
 4. Implikasi hukum syarak lain
Termasuk isu wali, pewarisan, mahram dan hak penjagaan anak. 

Kesimpulan 
Hukum: HARAM

Sebarang prosedur ART yang melibatkan benih atau rahim daripada pihak ketiga adalah tidak diharuskan sama sekali, walaupun pasangan tersebut sah berkahwin dan menghadapi masalah kesuburan.  Islam membenarkan rawatan kesuburan hanya dalam ruang lingkup pasangan suami isteri yang sah tanpa campur tangan pihak ketiga.  "
Q07,ChatGPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah status anak yang dilahirkan melalui kaedah bayi tabung uji dari segi wali dan harta pusaka?,"Keputusan: SAH dan BERHAK (Bersyarat)

Huraian Ringkas:
Anak yang dilahirkan melalui kaedah bayi tabung uji (IVF) adalah anak yang sah taraf dari segi syarak jika menggunakan benih suami dan isteri yang sah serta memenuhi syarat yang dibenarkan

Status dari Segi Wali
Jika anak perempuan, wali nikahnya ialah bapa kandung yang sah. Hubungan nasab adalah sabit kepada suami isteri tersebut. Tiada perbezaan hukum berbanding anak yang lahir secara biasa. 

Status dari Segi Harta Pusaka
Anak tersebut berhak mewarisi harta pusaka ibu dan bapanya. Ibu dan bapa juga berhak mewarisi harta anak tersebut jika cukup syarat pewarisan. Pembahagian adalah menurut hukum faraid seperti biasa.  

Syarat Penting  Status ini terpakai jika:
1. Benih adalah daripada suami dan isteri yang sah. 
2. Proses dilakukan dalam tempoh perkahwinan yang sah. 
3. Tidak melibatkan pihak ketiga. 

Ringkasnya:
Anak bayi tabung uji yang memenuhi syarat syarak adalah anak sah taraf, mempunyai wali yang sah dan hak pusaka yang penuh seperti anak kandung biasa."
Q07,Gemini,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah status anak yang dilahirkan melalui kaedah bayi tabung uji dari segi wali dan harta pusaka?,"Status anak yang dilahirkan melalui kaedah bayi tabung uji (IVF) di Malaysia bergantung sepenuhnya kepada pematuhan syarat-syarat syarak semasa proses rawatan dilakukan. Berikut adalah penjelasan terperinci: 

Keputusan Hukum: Bersyarat

 Status anak dari segi perwalian dan harta pusaka adalah sah sekiranya prosedur memenuhi syarat syarak, dan tidak sah sekiranya melanggar ketetapan tersebut.
 1. Anak Sah Taraf (Memenuhi Syarat Syarak)  Sekiranya prosedur menggunakan sperma suami dan ovum isteri yang sah, serta dimasukkan ke dalam rahim isteri dalam tempoh perkahwinan:

Nasab: Anak tersebut adalah anak kandung yang sah dan berbinkan atau berbintikan bapanya (suami). 

Wali Nikah: Bapa (suami) mempunyai hak sebagai wali mujbir bagi anak perempuan tersebut. 

Harta Pusaka:Anak berhak mewarisi harta pusaka daripada bapa, ibu, dan ahli keluarga kedua-dua belah pihak mengikut hukum Faraid. Sebaliknya, bapa dan ibu juga berhak mewarisi harta anak tersebut.  

2. Anak Tidak Sah Taraf (Melanggar Syarat Syarak)  Sekiranya prosedur melibatkan benih pihak ketiga (penderma), ibu tumpang, atau dilakukan selepas kematian suami/perceraian:  * 

Nasab:Anak tersebut dianggap Anak Tidak Sah Taraf. Anak tidak boleh dibinkan atau berbintikan bapa (suami ibunya). 

Wali Nikah: Bapa (suami ibunya) tidak boleh menjadi wali nikah. Wali bagi anak perempuan tersebut adalah Wali Raja / Wali Hakim.

Harta Pusaka:Anak tidak berhak mewarisi harta pusaka daripada bapa (suami ibunya) dan sebaliknya. 

Anak hanya mempunyai hubungan nasab dengan ibunya, maka dia hanya berhak mewarisi harta daripada ibunya dan keluarga sebelah ibunya sahaja. Pemberian harta daripada bapa (suami ibunya) hanya boleh dilakukan melalui kaedah Hibah (hadiah) atau Wasiat (maksimum 1/3 harta). 

 Larangan dan Peringatan 
Palsu Status: Adalah dilarang dari segi syarak untuk menyembunyikan status penderma benih pihak ketiga bagi tujuan mendapatkan hak wali atau pusaka secara tidak sah. 

Tempoh Iddah:Bagi kes perceraian, sekiranya embrio dimasukkan selepas tamat tempoh iddah, anak tersebut tetap dianggap tidak sah taraf dari segi nasab dengan bekas suami.  Adakah anda ingin saya jelaskan prosedur pendaftaran sijil kelahiran bagi anak yang dilahirkan melalui kaedah ART di Jabatan Pendaftaran Negara (JPN)?"
Q07,Sheikh GPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah status anak yang dilahirkan melalui kaedah bayi tabung uji dari segi wali dan harta pusaka?,"Keputusan: SAH (Jika Mematuhi Syarat Syarak)  Status anak yang dilahirkan melalui kaedah bayi tabung uji (IVF) adalah anak sah taraf, serta mempunyai hak wali dan harta pusaka, jika prosedur tersebut mematuhi syarat-syarat syarak (iaitu menggunakan benih suami dan isteri yang sah dalam tempoh perkahwinan yang sah). 

Perincian Hukum 
1 Dari Segi Nasab 
Anak tersebut dinasabkan kepada suami dan isteri yang sah.
Tidak menjejaskan kesahan keturunan kerana persenyawaan berlaku antara pasangan yang sah.
 2 Dari Segi Wali (Bagi Anak Perempuan) 
Jika anak perempuan, bapa biologinya yang sah menjadi wali nikahnya.
Jika bapa meninggal dunia, hak wali berpindah mengikut turutan wali nasab seperti biasa. 
3 Dari Segi Harta Pusaka 
Anak tersebut berhak mewarisi harta pusaka ibu dan bapanya.
Ibu dan bapa juga berhak mewarisi harta anak tersebut jika berlaku kematian.  Hak pewarisan adalah sama seperti anak yang lahir melalui kaedah kehamilan biasa. 

Syarat Penting  Status ini terpakai hanya jika: 
Sperma daripada suami yang sah.
Ovum daripada isteri yang sah.
Proses dilakukan dalam tempoh perkahwinan yang masih sah.
Tidak melibatkan pihak ketiga.  Jika melibatkan pihak ketiga, maka isu nasab, wali dan pusaka akan terjejas dan tidak sah dari sudut syarak.  

Kesimpulan
Status: Anak Sah Taraf
Mempunyai hak penuh sebagai anak dari segi nasab, wali dan harta pusaka selagi prosedur IVF mematuhi hukum syarak. "
Q08,ChatGPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum penubuhan bank susu ibu menurut Islam?,"Keputusan: TIDAK DIHARUSKAN

Huraian Ringkas:

Penubuhan bank susu ibu adalah tidak diharuskan menurut hukum Islam di Malaysia kerana boleh menimbulkan kekeliruan nasab melalui hubungan susuan (radha‘ah). 
Sebab:  

1. Menimbulkan kekeliruan hubungan mahram susuan kerana identiti penderma dan penerima mungkin tidak dikenal pasti dengan jelas. 
2. Risiko berlakunya perkahwinan sesama mahram susuan akibat ketiadaan rekod yang tepat. 
3. Bertentangan dengan prinsip menjaga keturunan (hifz al-nasab). 

Larangan Berkaitan:
Tidak dibenarkan penubuhan sistem bank susu yang tidak dapat memastikan rekod susuan secara jelas dan teratur.

Tidak dibenarkan jika menyebabkan ketidakpastian tentang siapa ibu susuan dan anak susuan. 

Ringkasnya:
Penubuhan bank susu ibu adalah tidak diharuskan kerana boleh membawa kepada kekeliruan nasab dan hubungan mahram susuan."
Q08,Gemini,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum penubuhan bank susu ibu menurut Islam?,"Berikut adalah ringkasan hukum mengenai penubuhan bank susu ibu mengikut perspektif Islam dan konteks di Malaysia: 

 Keputusan: Tidak Diharuskan

 Berdasarkan keputusan Muzakarah Jawatankuasa Fatwa Majlis Kebangsaan Bagi Hal Ehwal Ugama Islam Malaysia (MKI), penubuhan bank susu ibu adalah tidak diharuskan. 

Sebab dan Larangan  Keputusan ini diambil bagi menjaga kepentingan Maqasid Syariah (tujuan syarak), khususnya dalam memelihara keturunan dan mengelakkan kekeliruan nasab. Antara faktor utamanya ialah: 

Penyusuan (`Rada’ah`): Dalam Islam, hubungan penyusuan yang memenuhi syarat (lima kali kenyang) mewujudkan hubungan mahram antara bayi dan ibu susuan, serta anak-anak ibu tersebut. 

Percampuran Nasab: Pengumpulan susu daripada pelbagai penderma tanpa pengenalan yang jelas boleh menyebabkan risiko perkahwinan antara saudara susuan (yang diharamkan dalam Islam) berlaku di masa hadapan tanpa disedari. 

Kekeliruan Mahram: Bank susu menyukarkan proses mengenal pasti siapa ibu susuan dan siapa saudara susuan bagi bayi yang menerima susu tersebut. 

Pengecualian dan Alternatif  Walaupun bank susu secara umum tidak dibenarkan, Islam tetap memberi kelonggaran dalam situasi darurat (seperti bayi pramatang atau ibu yang sakit kronik) melalui kaedah berikut:  

1. Penyusuan Secara Terus/Terancang: Ibu yang memerlukan susu digalakkan mencari ibu susuan secara individu (bukan melalui bank susu yang bercampur-aduk) supaya identiti penderma diketahui dan hubungan mahram dapat direkodkan dengan jelas. 
2. Keutamaan Nyawa: Dalam keadaan yang sangat mendesak di mana tiada alternatif lain dan ia melibatkan nyawa bayi, prinsip Ad-Darurat Tubih al-Mahzurat (darurat mengharuskan yang dilarang) mungkin terpakai secara khusus, namun ia tertakluk kepada pemantauan ketat oleh pihak berkuasa agama dan perubatan.

Adakah anda ingin saya jelaskan lebih lanjut mengenai syarat-syarat yang menjadikan seseorang itu saudara susuan menurut hukum syarak?"
Q08,Sheikh GPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum penubuhan bank susu ibu menurut Islam?,"Keputusan: TIDAK DIHARUSKAN (Kecuali Jika Kawalan Nasab Dapat Dijamin Secara Ketat)  Penubuhan bank susu ibu adalah tidak diharuskan secara umum, kerana boleh menimbulkan kekeliruan nasab melalui hubungan susuan .

Sebab Tidak Diharuskan  
1. Implikasi hukum susuan
Dalam Islam, penyusuan yang mencukupi syarat akan mewujudkan: 
Hubungan mahram
Larangan perkahwinan
Hubungan kekeluargaan susuan 

Jika identiti penderma dan bayi tidak direkod dengan jelas, ia boleh menyebabkan: 
Perkahwinan tanpa sedar antara adik-beradik susuan
Kekeliruan hubungan mahram  

2. Penjagaan nasab (keturunan)
 Islam sangat menitikberatkan penjagaan nasab dan hubungan kekeluargaan yang jelas.

Keadaan yang Boleh Dipertimbangkan (Bersyarat Ketat)  Jika hendak dilaksanakan juga, mestilah memenuhi syarat berikut:

Identiti ibu penderma dan bayi direkod secara lengkap dan kekal.

Rekod boleh dirujuk bagi mengelakkan perkahwinan sesama mahram susuan.

Proses pemantauan yang ketat dan telus.

Digunakan atas keperluan mendesak (darurat atau hajat yang kuat seperti bayi pramatang yang tiada susu ibu).  Tanpa kawalan yang sangat ketat, ia tidak diharuskan. 

 Kesimpulan
Hukum asal: Tidak Diharuskan

Boleh dipertimbangkan secara bersyarat ketat jika pengurusan identiti dan nasab dapat dijamin sepenuhnya.  Islam membenarkan penyusuan oleh wanita lain, tetapi dalam bentuk yang jelas identitinya dan diketahui hubungan susuan tersebut, bukan secara anonim yang menimbulkan kekeliruan nasab. "
